datetime,city,latitude,longitude,temperature,temp_min,temp_max,humidity,pressure,wind_speed,wind_deg,precipitation,description
2025-08-18 21:16:36,Nairobi,-1.2833,36.8167,16.24,16.24,16.24,80,1019,1.93,116,0,overcast clouds
2025-08-18 21:20:03,Tokyo,35.6895,139.6917,27.42,27.42,27.42,66,1014,1.57,13,0,broken clouds
2025-08-18 21:15:51,Bogota,4.6097,-74.0817,16.43,16.43,16.43,73,1015,2.46,165,0,broken clouds
2025-08-18 21:15:11,Moscow,55.7522,37.6156,14.07,14.07,14.07,89,1006,3.63,283,0,overcast clouds
2025-08-18 21:16:20,Cairo,30.0626,31.2497,29.03,29.03,29.03,47,1011,4.49,53,0,clear sky
2025-08-18 21:16:42,Tehran,35.6944,51.4215,28.38,28.38,28.38,27,1008,2.58,158,0,clear sky
2025-08-18 21:15:12,Cape Town,-33.9258,18.4232,13.89,13.89,13.89,94,1022,3.46,347,0.15,light rain
2025-08-18 21:24:37,Berlin,52.5244,13.4105,16.95,16.95,16.95,75,1019,1.49,110,0,clear sky
2025-08-18 21:16:01,Colombo,6.9319,79.8478,26.35,26.35,26.35,87,1009,4.83,250,0,overcast clouds
2025-08-18 21:15:12,Cape Town,-33.9258,18.4232,13.89,13.89,13.89,94,1022,3.46,347,0.15,light rain
2025-08-18 21:20:03,Tokyo,35.6895,139.6917,27.42,27.42,27.42,66,1014,1.57,13,0,broken clouds
2025-08-18 21:16:08,Kuwait City,29.3697,47.9783,35.99,35.99,35.99,24,998,7.19,302,0,scattered clouds
2025-08-18 21:14:15,Doha,25.2867,51.5333,34.06,34.06,34.06,69,998,4.26,48,0,overcast clouds
2025-08-18 21:15:00,Bangkok,13.75,100.5167,28.79,28.79,28.79,88,1009,2.08,240,0,overcast clouds
2025-08-18 21:17:48,Rio de Janeiro,-22.9028,-43.2075,20.93,20.93,20.93,83,1021,4.48,111,0,clear sky
2025-08-18 21:15:28,Seoul,37.5683,126.9778,25.75,25.75,25.75,98,1013,1.51,177,0,overcast clouds
2025-08-18 21:16:20,Cairo,30.0626,31.2497,29.03,29.03,29.03,47,1011,4.49,53,0,clear sky
2025-08-18 21:16:03,Istanbul,41.0351,28.9833,24.03,24.03,24.03,86,1012,3.22,57,0,clear sky
2025-08-18 21:24:37,Berlin,52.5244,13.4105,16.95,16.95,16.95,75,1019,1.49,110,0,clear sky
2025-08-18 21:16:03,Istanbul,41.0351,28.9833,24.03,24.03,24.03,86,1012,3.22,57,0,clear sky
2025-08-18 21:17:55,Rome,34.257,-85.1647,32.85,32.85,32.85,61,1015,1.82,17,0,scattered clouds
2025-08-18 21:20:38,Hong Kong,22.2855,114.1577,27.25,27.25,27.25,88,1009,4.57,146,1.37,moderate rain
2025-08-18 21:16:42,Tehran,35.6944,51.4215,28.38,28.38,28.38,27,1008,2.58,158,0,clear sky
2025-08-18 21:20:03,Tokyo,35.6895,139.6917,27.42,27.42,27.42,66,1014,1.57,13,0,broken clouds
2025-08-18 21:15:18,New York,40.7143,-74.006,23.62,23.62,23.62,63,1020,3.97,113,0,clear sky
2025-08-18 21:20:29,London,51.5085,-0.1257,18.03,18.03,18.03,68,1018,3.91,84,0,scattered clouds
2025-08-18 21:16:20,Cairo,30.0626,31.2497,29.03,29.03,29.03,47,1011,4.49,53,0,clear sky
2025-08-18 21:16:42,Tehran,35.6944,51.4215,28.38,28.38,28.38,27,1008,2.58,158,0,clear sky
2025-08-18 21:15:43,Buenos Aires,-34.6132,-58.3772,14.7,14.7,14.7,83,1018,6.17,113,0,overcast clouds
2025-08-18 21:20:12,Beijing,39.9075,116.3972,25.6,25.6,25.6,95,1006,1.86,90,11.53,heavy intensity rain
2025-08-18 21:15:17,Jakarta,-6.2146,106.8451,27.6,27.6,27.6,85,1013,2.25,144,0,overcast clouds
2025-08-18 21:22:15,Los Angeles,34.0522,-118.2437,29.45,29.45,29.45,58,1014,4.26,229,0,clear sky
2025-08-18 21:14:30,Kabul,34.5,69.4167,19.61,19.61,19.61,84,1008,2.44,48,0,broken clouds
2025-08-18 21:16:03,Istanbul,41.0351,28.9833,24.03,24.03,24.03,86,1012,3.22,57,0,clear sky
2025-08-18 21:14:15,Doha,25.2867,51.5333,34.06,34.06,34.06,69,998,4.26,48,0,overcast clouds
2025-08-18 21:23:00,Lima,-12.0432,-77.0282,18.13,18.13,18.13,70,1015,6.04,168,0,scattered clouds
2025-08-18 21:16:36,Nairobi,-1.2833,36.8167,16.24,16.24,16.24,80,1019,1.93,116,0,overcast clouds
2025-08-18 21:15:17,Jakarta,-6.2146,106.8451,27.6,27.6,27.6,85,1013,2.25,144,0,overcast clouds
2025-08-18 21:16:08,Kuwait City,29.3697,47.9783,35.99,35.99,35.99,24,998,7.19,302,0,scattered clouds
2025-08-18 21:15:17,Jakarta,-6.2146,106.8451,27.6,27.6,27.6,85,1013,2.25,144,0,overcast clouds
2025-08-18 21:17:55,Rome,34.257,-85.1647,32.85,32.85,32.85,61,1015,1.82,17,0,scattered clouds
2025-08-18 21:17:51,Baghdad,33.3406,44.4009,36.18,36.18,36.18,23,1000,7.2,301,0,clear sky
2025-08-18 21:16:08,Kuwait City,29.3697,47.9783,35.99,35.99,35.99,24,998,7.19,302,0,scattered clouds
2025-08-18 21:21:16,Dubai,25.2582,55.3047,35.17,35.17,35.17,36,998,4.87,48,0,broken clouds
2025-08-18 21:15:17,Jakarta,-6.2146,106.8451,27.6,27.6,27.6,85,1013,2.25,144,0,overcast clouds
2025-08-18 21:16:09,Madrid,40.4165,-3.7026,29.66,29.66,29.66,13,1011,4.42,227,0,overcast clouds
2025-08-18 21:21:40,Paris,48.8534,2.3488,20.89,20.89,20.89,61,1015,2.29,61,0,scattered clouds
2025-08-18 21:16:08,Kuwait City,29.3697,47.9783,35.99,35.99,35.99,24,998,7.19,302,0,scattered clouds
2025-08-18 21:20:38,Hong Kong,22.2855,114.1577,27.25,27.25,27.25,88,1009,4.57,146,1.37,moderate rain
2025-08-18 21:16:03,Istanbul,41.0351,28.9833,24.03,24.03,24.03,86,1012,3.22,57,0,clear sky
2025-08-18 21:16:42,Tehran,35.6944,51.4215,28.38,28.38,28.38,27,1008,2.58,158,0,clear sky
2025-08-18 21:15:51,Bogota,4.6097,-74.0817,16.43,16.43,16.43,73,1015,2.46,165,0,broken clouds
2025-08-18 21:13:27,Toronto,43.7001,-79.4163,21.95,21.95,21.95,57,1023,3.37,107,0,overcast clouds
2025-08-18 21:15:12,Cape Town,-33.9258,18.4232,13.89,13.89,13.89,94,1022,3.46,347,0.15,light rain
2025-08-18 21:15:23,Riyadh,24.6877,46.7219,34.37,34.37,34.37,12,1002,4.36,34,0,broken clouds
2025-08-18 21:16:30,Mexico City,19.4285,-99.1277,25.74,25.74,25.74,37,1012,2.77,44,0,overcast clouds
2025-08-18 21:24:37,Berlin,52.5244,13.4105,16.95,16.95,16.95,75,1019,1.49,110,0,clear sky
2025-08-18 21:17:48,Rio de Janeiro,-22.9028,-43.2075,20.93,20.93,20.93,83,1021,4.48,111,0,clear sky
2025-08-18 21:15:17,Jakarta,-6.2146,106.8451,27.6,27.6,27.6,85,1013,2.25,144,0,overcast clouds
2025-08-18 21:20:03,Tokyo,35.6895,139.6917,27.42,27.42,27.42,66,1014,1.57,13,0,broken clouds
2025-08-18 21:14:15,Doha,25.2867,51.5333,34.06,34.06,34.06,69,998,4.26,48,0,overcast clouds
2025-08-18 21:25:55,São Paulo,-23.5475,-46.6361,17.09,17.09,17.09,84,1023,5.97,149,0,clear sky
2025-08-18 21:17:48,Rio de Janeiro,-22.9028,-43.2075,20.93,20.93,20.93,83,1021,4.48,111,0,clear sky
2025-08-18 21:15:11,Moscow,55.7522,37.6156,14.07,14.07,14.07,89,1006,3.63,283,0,overcast clouds
2025-08-18 21:17:55,Rome,34.257,-85.1647,32.85,32.85,32.85,61,1015,1.82,17,0,scattered clouds
2025-08-18 21:15:43,Buenos Aires,-34.6132,-58.3772,14.7,14.7,14.7,83,1018,6.17,113,0,overcast clouds
2025-08-18 21:17:48,Rio de Janeiro,-22.9028,-43.2075,20.93,20.93,20.93,83,1021,4.48,111,0,clear sky
2025-08-18 21:20:38,Hong Kong,22.2855,114.1577,27.25,27.25,27.25,88,1009,4.57,146,1.37,moderate rain
2025-08-18 21:15:12,Cape Town,-33.9258,18.4232,13.89,13.89,13.89,94,1022,3.46,347,0.15,light rain
2025-08-18 21:17:51,Baghdad,33.3406,44.4009,36.18,36.18,36.18,23,1000,7.2,301,0,clear sky
2025-08-18 21:18:03,Lagos,6.5833,3.75,23.09,23.09,23.09,90,1016,2.35,236,0,broken clouds
2025-08-18 21:20:10,Chicago,41.85,-87.65,28.61,28.61,28.61,78,1015,3.07,203,0,broken clouds
2025-08-18 21:15:00,Bangkok,13.75,100.5167,28.79,28.79,28.79,88,1009,2.08,240,0,overcast clouds
2025-08-18 21:15:11,Moscow,55.7522,37.6156,14.07,14.07,14.07,89,1006,3.63,283,0,overcast clouds
2025-08-18 21:16:08,Kuwait City,29.3697,47.9783,35.99,35.99,35.99,24,998,7.19,302,0,scattered clouds
2025-08-18 21:23:00,Lima,-12.0432,-77.0282,18.13,18.13,18.13,70,1015,6.04,168,0,scattered clouds
2025-08-18 21:20:38,Hong Kong,22.2855,114.1577,27.25,27.25,27.25,88,1009,4.57,146,1.37,moderate rain
2025-08-18 21:25:19,Madrid,40.4165,-3.7026,29.32,29.32,29.32,14,1011,4.42,227,0,overcast clouds
2025-08-18 21:23:00,Lima,-12.0432,-77.0282,18.13,18.13,18.13,70,1015,6.04,168,0,scattered clouds
2025-08-18 21:25:32,New York,40.7143,-74.006,23.6,23.6,23.6,63,1020,3.97,113,0,clear sky
2025-08-18 21:20:47,Hong Kong,22.2855,114.1577,27.25,27.25,27.25,88,1009,4.57,146,2.44,moderate rain
2025-08-18 21:25:33,Santiago,-33.4569,-70.6483,16.08,16.08,16.08,60,1018,4.43,247,0,overcast clouds
2025-08-18 21:24:37,Berlin,52.5244,13.4105,16.95,16.95,16.95,75,1019,1.49,110,0,clear sky
2025-08-18 21:26:22,Rio de Janeiro,-22.9028,-43.2075,20.93,20.93,20.93,83,1021,4.48,111,0,clear sky
2025-08-18 21:15:52,Jakarta,-6.2146,106.8451,27.6,27.6,27.6,85,1013,2.25,144,0,overcast clouds
2025-08-18 21:26:24,Colombo,6.9319,79.8478,26.35,26.35,26.35,87,1009,4.83,250,0,overcast clouds
2025-08-18 21:25:33,Santiago,-33.4569,-70.6483,16.08,16.08,16.08,60,1018,4.43,247,0,overcast clouds
2025-08-18 21:26:27,Doha,25.2867,51.5333,34.04,34.04,34.04,69,997,4.26,48,0,overcast clouds
2025-08-18 21:20:47,Hong Kong,22.2855,114.1577,27.25,27.25,27.25,88,1009,4.57,146,2.44,moderate rain
2025-08-18 21:26:29,Kabul,34.5,69.4167,19.61,19.61,19.61,84,1008,2.44,48,0,broken clouds
2025-08-18 21:21:32,Karachi,24.9056,67.0822,29.35,29.35,29.35,79,1000,3.97,280,0,clear sky
2025-08-18 21:24:02,Rome,34.257,-85.1647,32.85,32.85,32.85,61,1015,1.82,17,0,scattered clouds
2025-08-18 21:26:24,Colombo,6.9319,79.8478,26.35,26.35,26.35,87,1009,4.83,250,0,overcast clouds
2025-08-18 21:22:09,Los Angeles,34.0522,-118.2437,29.45,29.45,29.45,58,1014,4.26,229,0,clear sky
2025-08-18 21:21:32,Karachi,24.9056,67.0822,29.35,29.35,29.35,79,1000,3.97,280,0,clear sky
2025-08-18 21:20:00,Tokyo,35.6895,139.6917,27.42,27.42,27.42,66,1014,1.57,13,0,broken clouds
2025-08-18 21:26:41,Nairobi,-1.2833,36.8167,16.24,16.24,16.24,80,1019,1.93,116,0,overcast clouds
2025-08-18 21:26:24,Colombo,6.9319,79.8478,26.35,26.35,26.35,87,1009,4.83,250,0,overcast clouds
2025-08-18 21:21:32,Karachi,24.9056,67.0822,29.35,29.35,29.35,79,1000,3.97,280,0,clear sky
2025-08-18 21:15:52,Jakarta,-6.2146,106.8451,27.6,27.6,27.6,85,1013,2.25,144,0,overcast clouds
2025-08-18 21:15:52,Jakarta,-6.2146,106.8451,27.6,27.6,27.6,85,1013,2.25,144,0,overcast clouds
2025-08-18 21:26:24,Colombo,6.9319,79.8478,26.35,26.35,26.35,87,1009,4.83,250,0,overcast clouds
2025-08-18 21:21:11,Seoul,37.5683,126.9778,25.67,25.67,25.67,97,1013,1.51,177,0,overcast clouds
2025-08-18 21:25:02,Kuwait City,29.3697,47.9783,35.77,35.77,35.77,24,998,7.19,302,0,scattered clouds
2025-08-18 21:24:02,Rome,34.257,-85.1647,32.85,32.85,32.85,61,1015,1.82,17,0,scattered clouds
2025-08-18 21:23:00,Lima,-12.0432,-77.0282,18.13,18.13,18.13,70,1015,6.04,168,0,scattered clouds
2025-08-18 21:20:07,Bangkok,13.75,100.5167,28.71,28.71,28.71,88,1009,2.08,240,0,overcast clouds
2025-08-18 21:25:12,Moscow,55.7522,37.6156,14.07,14.07,14.07,89,1006,3.63,283,0,overcast clouds
2025-08-18 21:15:52,Jakarta,-6.2146,106.8451,27.6,27.6,27.6,85,1013,2.25,144,0,overcast clouds
2025-08-18 21:25:12,Moscow,55.7522,37.6156,14.07,14.07,14.07,89,1006,3.63,283,0,overcast clouds
2025-08-18 21:20:55,London,51.5085,-0.1257,18.03,18.03,18.03,68,1018,3.91,84,0,scattered clouds
2025-08-18 21:25:24,Sydney,-33.8679,151.2073,9.55,9.55,9.55,95,1030,1.92,238,0.87,light rain
2025-08-18 21:27:39,São Paulo,-23.5475,-46.6361,17.09,17.09,17.09,84,1023,5.97,149,0,clear sky
2025-08-18 21:20:00,Tokyo,35.6895,139.6917,27.42,27.42,27.42,66,1014,1.57,13,0,broken clouds
2025-08-18 21:21:32,Karachi,24.9056,67.0822,29.35,29.35,29.35,79,1000,3.97,280,0,clear sky
2025-08-18 21:25:32,Mexico City,19.4285,-99.1277,25.13,25.13,25.13,38,1012,2.77,44,0,overcast clouds
2025-08-18 21:25:19,Madrid,40.4165,-3.7026,29.32,29.32,29.32,14,1011,4.42,227,0,overcast clouds
2025-08-18 21:20:07,Bangkok,13.75,100.5167,28.71,28.71,28.71,88,1009,2.08,240,0,overcast clouds
2025-08-18 21:26:41,Nairobi,-1.2833,36.8167,16.24,16.24,16.24,80,1019,1.93,116,0,overcast clouds
2025-08-18 21:20:29,London,51.5085,-0.1257,18.03,18.03,18.03,68,1018,3.91,84,0,scattered clouds
2025-08-18 21:20:10,Chicago,41.85,-87.65,28.61,28.61,28.61,78,1015,3.07,203,0,broken clouds
2025-08-18 21:20:03,Tokyo,35.6895,139.6917,27.42,27.42,27.42,66,1014,1.57,13,0,broken clouds
2025-08-18 21:25:22,Moscow,55.7522,37.6156,14.07,14.07,14.07,89,1006,3.63,283,0,overcast clouds
2025-08-18 21:25:19,Madrid,40.4165,-3.7026,29.32,29.32,29.32,14,1011,4.42,227,0,overcast clouds
2025-08-18 21:20:10,Chicago,41.85,-87.65,28.61,28.61,28.61,78,1015,3.07,203,0,broken clouds
2025-08-18 21:27:22,Tehran,35.6944,51.4215,28.21,28.21,28.21,29,1008,2.58,158,0,clear sky
2025-08-18 21:21:16,Dubai,25.2582,55.3047,35.17,35.17,35.17,36,998,4.87,48,0,broken clouds
2025-08-18 21:30:01,Colombo,6.9319,79.8478,26.2,26.2,26.2,87,1009,4.42,248,0,overcast clouds
2025-08-18 21:30:09,Buenos Aires,-34.6132,-58.3772,14.49,14.49,14.49,85,1017,6.16,119,0,overcast clouds
2025-08-18 21:30:10,Doha,25.2867,51.5333,33.74,33.74,33.74,67,998,3.03,21,0,overcast clouds
2025-08-18 21:23:00,Lima,-12.0432,-77.0282,18.13,18.13,18.13,70,1015,6.04,168,0,scattered clouds
2025-08-18 21:25:22,Moscow,55.7522,37.6156,14.07,14.07,14.07,89,1006,3.63,283,0,overcast clouds
2025-08-18 21:24:37,Berlin,52.5244,13.4105,16.95,16.95,16.95,75,1019,1.49,110,0,clear sky
2025-08-18 21:21:40,Paris,48.8534,2.3488,20.89,20.89,20.89,61,1015,2.29,61,0,scattered clouds
2025-08-18 21:26:29,Kabul,34.5,69.4167,19.61,19.61,19.61,84,1008,2.44,48,0,broken clouds
2025-08-18 21:30:14,Riyadh,24.6877,46.7219,34.06,34.06,34.06,13,1002,3.33,14,0,broken clouds
2025-08-18 21:20:12,Beijing,39.9075,116.3972,25.6,25.6,25.6,95,1006,1.86,90,11.53,heavy intensity rain
2025-08-18 21:21:16,Dubai,25.2582,55.3047,35.17,35.17,35.17,36,998,4.87,48,0,broken clouds
2025-08-18 21:27:48,Delhi,28.6667,77.2167,29.1,29.1,29.1,79,1004,3.23,96,0,scattered clouds
2025-08-18 21:26:29,Kabul,34.5,69.4167,19.61,19.61,19.61,84,1008,2.44,48,0,broken clouds
2025-08-18 21:20:12,Beijing,39.9075,116.3972,25.6,25.6,25.6,95,1006,1.86,90,11.53,heavy intensity rain
2025-08-18 21:21:40,Paris,48.8534,2.3488,20.89,20.89,20.89,61,1015,2.29,61,0,scattered clouds
2025-08-18 21:30:01,Colombo,6.9319,79.8478,26.2,26.2,26.2,87,1009,4.42,248,0,overcast clouds
2025-08-18 21:27:21,Karachi,24.9056,67.0822,29.35,29.35,29.35,79,1000,3.97,280,0,clear sky
2025-08-18 21:28:35,Toronto,43.7001,-79.4163,22.07,22.07,22.07,59,1023,3.37,107,0,overcast clouds
2025-08-18 21:27:21,Karachi,24.9056,67.0822,29.35,29.35,29.35,79,1000,3.97,280,0,clear sky
2025-08-18 21:26:59,Istanbul,41.0351,28.9833,23.8,23.8,23.8,80,1012,3.22,57,0,clear sky
2025-08-18 21:30:31,Lagos,6.5833,3.75,22.87,22.87,22.87,92,1016,1.92,237,0,broken clouds
2025-08-18 21:26:43,Jakarta,-6.2146,106.8451,27.59,27.59,27.59,84,1013,2.25,144,0,overcast clouds
2025-08-18 21:27:22,Tehran,35.6944,51.4215,28.21,28.21,28.21,29,1008,2.58,158,0,clear sky
2025-08-18 21:26:29,Kabul,34.5,69.4167,19.61,19.61,19.61,84,1008,2.44,48,0,broken clouds
2025-08-18 21:26:43,Jakarta,-6.2146,106.8451,27.59,27.59,27.59,84,1013,2.25,144,0,overcast clouds
2025-08-18 21:28:32,Bogota,4.6097,-74.0817,16.48,16.48,16.48,71,1015,2.46,165,0,broken clouds
2025-08-18 21:25:52,Seoul,37.5683,126.9778,25.67,25.67,25.67,97,1013,1.51,177,0,overcast clouds
2025-08-18 21:25:16,Sydney,-33.8679,151.2073,9.55,9.55,9.55,95,1030,1.92,238,0.87,light rain
2025-08-18 21:22:15,Los Angeles,34.0522,-118.2437,29.45,29.45,29.45,58,1014,4.26,229,0,clear sky
2025-08-18 21:23:00,Lima,-12.0432,-77.0282,18.13,18.13,18.13,70,1015,6.04,168,0,scattered clouds
2025-08-18 21:27:21,Karachi,24.9056,67.0822,29.35,29.35,29.35,79,1000,3.97,280,0,clear sky
2025-08-18 21:22:15,Los Angeles,34.0522,-118.2437,29.45,29.45,29.45,58,1014,4.26,229,0,clear sky
2025-08-18 21:29:09,Cape Town,-33.9258,18.4232,13.89,13.89,13.89,94,1022,3.46,347,0.15,light rain
2025-08-18 21:26:29,Kabul,34.5,69.4167,19.61,19.61,19.61,84,1008,2.44,48,0,broken clouds
2025-08-18 21:30:09,Buenos Aires,-34.6132,-58.3772,14.49,14.49,14.49,85,1017,6.16,119,0,overcast clouds
2025-08-18 21:21:40,Paris,48.8534,2.3488,20.89,20.89,20.89,61,1015,2.29,61,0,scattered clouds
2025-08-18 21:27:21,Karachi,24.9056,67.0822,29.35,29.35,29.35,79,1000,3.97,280,0,clear sky
2025-08-18 21:21:16,Dubai,25.2582,55.3047,35.17,35.17,35.17,36,998,4.87,48,0,broken clouds
2025-08-18 21:25:19,Madrid,40.4165,-3.7026,29.32,29.32,29.32,14,1011,4.42,227,0,overcast clouds
2025-08-18 21:25:24,Bangkok,13.75,100.5167,28.71,28.71,28.71,88,1009,2.08,240,0,overcast clouds
2025-08-18 21:30:31,Lagos,6.5833,3.75,22.87,22.87,22.87,92,1016,1.92,237,0,broken clouds
2025-08-18 21:25:16,Sydney,-33.8679,151.2073,9.55,9.55,9.55,95,1030,1.92,238,0.87,light rain
2025-08-18 21:30:09,Buenos Aires,-34.6132,-58.3772,14.49,14.49,14.49,85,1017,6.16,119,0,overcast clouds
2025-08-18 21:25:19,Madrid,40.4165,-3.7026,29.32,29.32,29.32,14,1011,4.42,227,0,overcast clouds
2025-08-18 21:24:37,Berlin,52.5244,13.4105,16.95,16.95,16.95,75,1019,1.49,110,0,clear sky
2025-08-18 21:27:48,Delhi,28.6667,77.2167,29.1,29.1,29.1,79,1004,3.23,96,0,scattered clouds
2025-08-18 21:27:01,Rio de Janeiro,-22.9028,-43.2075,20.93,20.93,20.93,83,1021,4.48,111,0,clear sky
2025-08-18 21:30:31,Lagos,6.5833,3.75,22.87,22.87,22.87,92,1016,1.92,237,0,broken clouds
2025-08-18 21:30:09,Buenos Aires,-34.6132,-58.3772,14.49,14.49,14.49,85,1017,6.16,119,0,overcast clouds
2025-08-18 21:28:19,Dhaka,23.7104,90.4074,26.85,26.85,26.85,87,1004,4.66,137,0,broken clouds
2025-08-18 21:27:48,Delhi,28.6667,77.2167,29.1,29.1,29.1,79,1004,3.23,96,0,scattered clouds
2025-08-18 21:30:10,Doha,25.2867,51.5333,33.74,33.74,33.74,67,998,3.03,21,0,overcast clouds
2025-08-18 21:20:10,Chicago,41.85,-87.65,28.61,28.61,28.61,78,1015,3.07,203,0,broken clouds
2025-08-18 21:28:19,Dhaka,23.7104,90.4074,26.85,26.85,26.85,87,1004,4.66,137,0,broken clouds
2025-08-18 21:21:16,Dubai,25.2582,55.3047,35.17,35.17,35.17,36,998,4.87,48,0,broken clouds
2025-08-18 21:25:55,São Paulo,-23.5475,-46.6361,17.09,17.09,17.09,84,1023,5.97,149,0,clear sky
2025-08-18 21:26:29,Kabul,34.5,69.4167,19.61,19.61,19.61,84,1008,2.44,48,0,broken clouds
2025-08-18 21:20:01,Bangkok,13.75,100.5167,28.71,28.71,28.71,88,1009,2.08,240,0,overcast clouds
2025-08-18 21:20:01,Bangkok,13.75,100.5167,28.71,28.71,28.71,88,1009,2.08,240,0,overcast clouds
2025-08-18 21:30:49,Hong Kong,22.2855,114.1577,27.35,27.35,27.35,87,1010,4.27,144,1.51,moderate rain
2025-08-18 21:30:31,Madrid,40.4165,-3.7026,28.87,28.87,28.87,15,1011,2.84,207,0,overcast clouds
2025-08-18 21:30:39,Santiago,-33.4569,-70.6483,15.82,15.82,15.82,67,1017,4.16,248,0,overcast clouds
2025-08-18 21:20:18,Jakarta,-6.2146,106.8451,27.59,27.59,27.59,84,1013,2.25,144,0,overcast clouds
2025-08-18 21:30:14,Kuwait City,29.3697,47.9783,36.07,36.07,36.07,26,999,5.99,306,0,broken clouds
2025-08-18 21:22:15,Los Angeles,34.0522,-118.2437,29.45,29.45,29.45,58,1014,4.26,229,0,clear sky
2025-08-18 21:31:26,Lima,-12.0432,-77.0282,18.26,18.26,18.26,70,1015,5.55,165,0,scattered clouds
2025-08-18 21:29:48,Kabul,34.5,69.4167,19.61,19.61,19.61,84,1008,2.44,48,0,broken clouds
2025-08-18 21:28:35,Toronto,43.7001,-79.4163,22.07,22.07,22.07,59,1023,3.37,107,0,overcast clouds
2025-08-18 21:30:49,Hong Kong,22.2855,114.1577,27.35,27.35,27.35,87,1010,4.27,144,1.51,moderate rain
2025-08-18 21:31:31,Buenos Aires,-34.6132,-58.3772,14.49,14.49,14.49,85,1017,6.16,119,0,overcast clouds
2025-08-18 21:28:07,Paris,48.8534,2.3488,20.89,20.89,20.89,61,1015,2.29,61,0,scattered clouds
2025-08-18 21:31:34,Rio de Janeiro,-22.9028,-43.2075,20.79,20.79,20.79,79,1022,4.5,100,0,clear sky
2025-08-18 21:31:35,Lagos,6.5833,3.75,22.87,22.87,22.87,92,1016,1.92,237,0,broken clouds
2025-08-18 21:31:34,Rio de Janeiro,-22.9028,-43.2075,20.79,20.79,20.79,79,1022,4.5,100,0,clear sky
2025-08-18 21:30:39,Santiago,-33.4569,-70.6483,15.82,15.82,15.82,67,1017,4.16,248,0,overcast clouds
