datetime,city,latitude,longitude,temperature,temp_min,temp_max,humidity,pressure,wind_speed,wind_deg,precipitation,description
2024-09-10,dubai,25.0742823,55.1885387,34.1,30.0,38.9,,1001.3,11.7,,0.0,
2024-09-11,dubai,25.0742823,55.1885387,36.6,31.0,41.9,,1000.4,12.6,,0.0,
2024-09-12,dubai,25.0742823,55.1885387,37.9,31.4,45.2,,1000.8,12.6,,0.0,
2024-09-13,dubai,25.0742823,55.1885387,36.4,33.0,41.7,,1000.5,12.8,,0.0,
2024-09-14,dubai,25.0742823,55.1885387,34.7,30.8,40.9,,1000.1,14.5,,0.0,
2024-09-15,dubai,25.0742823,55.1885387,35.2,30.7,41.0,,1001.5,16.0,,0.0,
2024-09-16,dubai,25.0742823,55.1885387,34.4,30.1,40.0,,1003.8,11.9,,0.0,
2024-09-17,dubai,25.0742823,55.1885387,34.1,29.9,38.5,,1005.5,12.9,,0.0,
2024-09-18,dubai,25.0742823,55.1885387,34.2,30.2,39.1,,1004.9,14.9,,0.0,
2024-09-19,dubai,25.0742823,55.1885387,33.7,30.9,37.7,,1005.1,13.4,,0.0,
2024-09-20,dubai,25.0742823,55.1885387,33.8,30.7,37.0,,1005.7,13.0,,0.0,
2024-09-21,dubai,25.0742823,55.1885387,34.4,30.9,38.0,,1005.2,13.4,,0.0,
2024-09-22,dubai,25.0742823,55.1885387,36.0,30.5,42.6,,1005.1,11.6,,0.0,
2024-09-23,dubai,25.0742823,55.1885387,35.6,31.0,42.0,,1004.9,11.2,,0.0,
2024-09-24,dubai,25.0742823,55.1885387,34.3,29.8,38.9,,1003.7,12.1,,0.0,
2024-09-25,dubai,25.0742823,55.1885387,34.2,30.6,39.8,,1001.8,12.1,,0.0,
2024-09-26,dubai,25.0742823,55.1885387,33.6,29.6,41.4,,1001.2,11.9,,0.0,
2024-09-27,dubai,25.0742823,55.1885387,33.4,29.5,38.8,,1001.8,11.7,,0.0,
2024-09-28,dubai,25.0742823,55.1885387,33.5,30.3,38.9,,1002.6,11.3,,0.0,
2024-09-29,dubai,25.0742823,55.1885387,34.2,31.0,40.3,,1004.7,16.5,,0.0,
2024-09-30,dubai,25.0742823,55.1885387,33.6,30.4,38.3,,1007.9,17.9,,0.0,
2024-10-01,dubai,25.0742823,55.1885387,33.6,29.8,37.4,,1007.5,13.8,,0.0,
2024-10-02,dubai,25.0742823,55.1885387,34.3,31.0,39.5,,1008.0,14.5,,0.0,
2024-10-03,dubai,25.0742823,55.1885387,34.2,30.4,39.0,,1007.4,15.7,,0.0,
2024-10-04,dubai,25.0742823,55.1885387,33.9,29.5,37.6,,1005.5,15.6,,0.0,
2024-10-05,dubai,25.0742823,55.1885387,33.2,30.5,36.0,,1005.5,15.9,,0.0,
2024-10-06,dubai,25.0742823,55.1885387,32.5,29.4,37.0,,1007.2,12.8,,0.0,
2024-10-07,dubai,25.0742823,55.1885387,33.9,30.4,38.5,,1010.2,13.1,,0.0,
2024-10-08,dubai,25.0742823,55.1885387,33.4,29.0,39.7,,1011.4,13.8,,0.0,
2024-10-09,dubai,25.0742823,55.1885387,32.8,29.9,37.6,,1010.3,15.7,,0.0,
2024-10-10,dubai,25.0742823,55.1885387,32.6,29.5,37.5,,1009.0,13.1,,0.0,
2024-10-11,dubai,25.0742823,55.1885387,32.8,30.0,37.2,,1008.7,11.8,,0.0,
2024-10-12,dubai,25.0742823,55.1885387,32.8,28.5,38.6,,1008.4,12.6,,0.0,
2024-10-13,dubai,25.0742823,55.1885387,32.5,29.6,36.6,,1008.1,12.1,,0.0,
2024-10-14,dubai,25.0742823,55.1885387,33.3,29.5,37.9,,1008.2,15.1,,0.0,
2024-10-15,dubai,25.0742823,55.1885387,32.6,29.0,38.0,,1009.4,17.3,,0.0,
2024-10-16,dubai,25.0742823,55.1885387,32.1,29.0,37.0,,1009.8,18.0,,0.0,
2024-10-17,dubai,25.0742823,55.1885387,31.9,29.0,35.9,,1009.5,14.8,,0.0,
2024-10-18,dubai,25.0742823,55.1885387,32.8,29.0,37.5,,1008.5,13.1,,0.0,
2024-10-19,dubai,25.0742823,55.1885387,33.3,29.8,37.9,,1009.4,14.3,,0.0,
2024-10-20,dubai,25.0742823,55.1885387,33.1,30.4,37.7,,1009.8,14.2,,0.0,
2024-10-21,dubai,25.0742823,55.1885387,32.5,29.1,38.5,,1009.3,12.8,,0.0,
2024-10-22,dubai,25.0742823,55.1885387,31.7,28.4,37.1,,1010.0,13.8,,0.0,
2024-10-23,dubai,25.0742823,55.1885387,32.3,27.7,38.3,,1011.4,14.2,,0.0,
2024-10-24,dubai,25.0742823,55.1885387,33.2,29.6,39.8,,1011.8,14.0,,0.0,
2024-10-25,dubai,25.0742823,55.1885387,32.1,29.7,36.2,,1012.5,14.4,,0.0,
2024-10-26,dubai,25.0742823,55.1885387,31.6,28.8,35.4,,1013.0,14.4,,0.0,
2024-10-27,dubai,25.0742823,55.1885387,31.4,27.9,35.0,,1012.3,14.9,,0.0,
2024-10-28,dubai,25.0742823,55.1885387,31.4,30.0,33.0,,1010.1,18.6,,0.0,
2024-10-29,dubai,25.0742823,55.1885387,30.2,25.6,33.6,,1010.1,16.9,,0.0,
2024-10-30,dubai,25.0742823,55.1885387,29.7,24.7,33.2,,1010.6,15.4,,0.0,
2024-10-31,dubai,25.0742823,55.1885387,30.2,25.6,35.6,,1012.0,11.5,,0.0,
2024-11-01,dubai,25.0742823,55.1885387,30.8,26.9,35.5,,1013.4,12.3,,0.0,
2024-11-02,dubai,25.0742823,55.1885387,30.6,27.3,34.1,,1014.4,12.2,,0.0,
2024-11-03,dubai,25.0742823,55.1885387,29.8,26.0,35.0,,1013.6,11.0,,0.0,
2024-11-04,dubai,25.0742823,55.1885387,30.0,25.3,34.6,,1012.5,8.9,,0.0,
2024-11-05,dubai,25.0742823,55.1885387,30.8,25.9,36.0,,1012.6,8.5,,0.0,
2024-11-06,dubai,25.0742823,55.1885387,30.3,26.5,36.3,,1014.7,11.3,,0.0,
2024-11-07,dubai,25.0742823,55.1885387,30.1,26.9,34.9,,1015.1,11.6,,0.0,
2024-11-08,dubai,25.0742823,55.1885387,28.9,25.4,34.2,,1014.1,11.0,,0.0,
2024-11-09,dubai,25.0742823,55.1885387,28.8,24.6,34.0,,1013.8,9.5,,0.0,
2024-11-10,dubai,25.0742823,55.1885387,29.1,25.0,33.0,,1014.9,11.1,,0.0,
2024-11-11,dubai,25.0742823,55.1885387,29.6,25.7,33.9,,1015.2,12.0,,0.0,
2024-11-12,dubai,25.0742823,55.1885387,29.4,25.5,33.1,,1013.6,12.6,,0.0,
2024-11-13,dubai,25.0742823,55.1885387,28.8,25.4,32.4,,1011.7,11.1,,0.0,
2024-11-14,dubai,25.0742823,55.1885387,28.8,24.9,33.0,,1011.6,13.5,,0.0,
2024-11-15,dubai,25.0742823,55.1885387,28.3,24.5,32.3,,1013.8,14.0,,0.0,
2024-11-16,dubai,25.0742823,55.1885387,27.3,23.3,30.6,,1014.2,14.5,,0.0,
2024-11-17,dubai,25.0742823,55.1885387,27.4,22.2,31.4,,1013.3,11.4,,0.0,
2024-11-18,dubai,25.0742823,55.1885387,27.8,24.0,33.0,,1013.8,9.2,,0.0,
2024-11-19,dubai,25.0742823,55.1885387,27.5,23.0,32.0,,1015.3,10.5,,0.0,
2024-11-20,dubai,25.0742823,55.1885387,27.7,24.0,31.0,,1015.0,9.7,,0.0,
2024-11-21,dubai,25.0742823,55.1885387,27.2,24.0,31.0,,1014.4,11.1,,0.0,
2024-11-22,dubai,25.0742823,55.1885387,27.4,23.7,32.1,,1014.0,10.4,,0.0,
2024-11-23,dubai,25.0742823,55.1885387,27.7,22.9,31.2,,1013.9,10.2,,0.0,
2024-11-24,dubai,25.0742823,55.1885387,27.0,23.0,31.4,,1013.4,11.1,,0.0,
2024-11-25,dubai,25.0742823,55.1885387,27.6,23.6,32.9,,1013.9,10.5,,0.0,
2024-11-26,dubai,25.0742823,55.1885387,27.9,24.7,32.6,,1015.1,10.8,,0.0,
2024-11-27,dubai,25.0742823,55.1885387,28.2,23.7,33.4,,1013.9,10.4,,0.0,
2024-11-28,dubai,25.0742823,55.1885387,27.5,23.6,31.2,,1014.3,18.0,,0.0,
2024-11-29,dubai,25.0742823,55.1885387,25.9,24.9,28.4,,1016.2,21.7,,0.0,
2024-11-30,dubai,25.0742823,55.1885387,25.0,21.0,27.7,,1015.8,21.0,,0.0,
2024-12-01,dubai,25.0742823,55.1885387,24.8,24.0,26.0,,1013.7,21.0,,0.0,
2024-12-02,dubai,25.0742823,55.1885387,23.7,19.0,26.5,,1013.5,12.0,,0.0,
2024-12-03,dubai,25.0742823,55.1885387,23.5,18.9,27.0,,1015.8,11.3,,0.0,
2024-12-04,dubai,25.0742823,55.1885387,23.9,19.8,27.6,,1017.2,10.7,,0.0,
2024-12-05,dubai,25.0742823,55.1885387,23.8,19.5,27.0,,1017.4,9.6,,0.0,
2024-12-06,dubai,25.0742823,55.1885387,24.7,20.0,28.4,,1017.7,8.8,,0.0,
2024-12-07,dubai,25.0742823,55.1885387,25.7,22.3,30.0,,1017.4,10.3,,0.0,
2024-12-08,dubai,25.0742823,55.1885387,25.2,20.3,30.3,,1019.1,12.7,,0.0,
2024-12-09,dubai,25.0742823,55.1885387,24.4,18.7,29.7,,1018.3,11.5,,0.0,
2024-12-10,dubai,25.0742823,55.1885387,24.2,20.0,27.3,,1016.8,10.2,,0.0,
2024-12-11,dubai,25.0742823,55.1885387,24.6,20.7,29.5,,1017.9,14.7,,0.0,
2024-12-12,dubai,25.0742823,55.1885387,24.1,20.4,29.2,,1017.9,11.2,,0.0,
